event_date,custom_session_id,revenue
2020-12-01,78595868.1512099749_3706387381,32.0
2020-12-01,78595868.1512099749_3706387381,14.0
2020-12-01,1739571105.5692727677_497745240,27.0
2020-12-01,1739571105.5692727677_497745240,22.0
2020-12-01,1739571105.5692727677_497745240,13.0
2020-12-01,2013175.8788634760_7526478358,13.0
2020-12-01,2013175.8788634760_7526478358,24.0
2020-12-01,2013175.8788634760_7526478358,4.0
2020-12-01,2013175.8788634760_7526478358,22.0
2020-12-01,2660071.6760619641_3087488021,16.0
2020-12-01,2660071.6760619641_3087488021,10.0
2020-12-01,2660071.6760619641_3087488021,12.0
2020-12-01,2660071.6760619641_3087488021,22.0
2020-12-01,4057844.0148876553_8401028070,1.0
2020-12-01,4057844.0148876553_8401028070,4.0
2020-12-01,4057844.0148876553_8401028070,16.0
2020-12-01,4057844.0148876553_8401028070,14.0
2020-12-01,7356019.3663162103_9583797564,3.0
2020-12-01,7356019.3663162103_9583797564,60.0
2020-12-01,7356019.3663162103_9583797564,4.0
2020-12-01,7356019.3663162103_9583797564,13.0
2020-12-01,7962956.9533545007_1755963859,1.0
2020-12-01,7962956.9533545007_1755963859,7.0
2020-12-01,7962956.9533545007_1755963859,7.0
2020-12-01,7962956.9533545007_1755963859,10.0
2020-12-01,8466512.3165163195_3233351800,14.0
2020-12-01,8466512.3165163195_3233351800,16.0
2020-12-01,8466512.3165163195_3233351800,16.0
2020-12-01,8466512.3165163195_3233351800,14.0
2020-12-01,9052157.9901549579_5226585256,32.0
2020-12-01,9052157.9901549579_5226585256,14.0
2020-12-01,9052157.9901549579_5226585256,13.0
2020-12-01,9052157.9901549579_5226585256,44.0
2020-12-01,13824849.4687242731_2881404405,11.0
2020-12-01,13824849.4687242731_2881404405,2.0
2020-12-01,13824849.4687242731_2881404405,2.0
2020-12-01,13824849.4687242731_2881404405,1.0
2020-12-01,50919330.4135170953_4305678146,32.0
2020-12-01,50919330.4135170953_4305678146,1.0
2020-12-01,50919330.4135170953_4305678146,14.0
2020-12-01,50919330.4135170953_4305678146,1.0
2020-12-01,63884332.6008916710_7776823223,10.0
2020-12-01,63884332.6008916710_7776823223,10.0
2020-12-01,63884332.6008916710_7776823223,46.0
2020-12-01,63884332.6008916710_7776823223,12.0
2020-12-01,76261339.4275213567_7992682561,28.0
2020-12-01,76261339.4275213567_7992682561,14.0
2020-12-01,76261339.4275213567_7992682561,48.0
2020-12-01,76261339.4275213567_7992682561,10.0
2020-12-01,78168128.9514766972_9139393645,14.0
2020-12-01,78168128.9514766972_9139393645,7.0
2020-12-01,78168128.9514766972_9139393645,14.0
2020-12-01,78168128.9514766972_9139393645,10.0
2020-12-01,2608462.0797346127_8419126866,24.0
2020-12-01,2608462.0797346127_8419126866,46.0
2020-12-01,2608462.0797346127_8419126866,10.0
2020-12-01,2608462.0797346127_8419126866,24.0
2020-12-01,2608462.0797346127_8419126866,24.0
2020-12-01,4202240.1647915108_5274312240,14.0
2020-12-01,4202240.1647915108_5274312240,28.0
2020-12-01,4202240.1647915108_5274312240,28.0
2020-12-01,4202240.1647915108_5274312240,26.0
2020-12-01,4202240.1647915108_5274312240,26.0
2020-12-01,60417695.6146324647_1629381568,5.0
2020-12-01,60417695.6146324647_1629381568,16.0
2020-12-01,60417695.6146324647_1629381568,9.0
2020-12-01,60417695.6146324647_1629381568,14.0
2020-12-01,60417695.6146324647_1629381568,6.0
2020-12-01,68441141.3197623367_7499525720,32.0
2020-12-01,68441141.3197623367_7499525720,24.0
2020-12-01,68441141.3197623367_7499525720,92.0
2020-12-01,68441141.3197623367_7499525720,7.0
2020-12-01,68441141.3197623367_7499525720,28.0
2020-12-01,26822369.2318540291_8815525162,12.0
2020-12-01,26822369.2318540291_8815525162,14.0
2020-12-01,26822369.2318540291_8815525162,16.0
2020-12-01,26822369.2318540291_8815525162,24.0
2020-12-01,26822369.2318540291_8815525162,10.0
2020-12-01,26822369.2318540291_8815525162,16.0
2020-12-01,2439157.8112239984_6044517644,12.0
2020-12-01,2439157.8112239984_6044517644,2.0
2020-12-01,2439157.8112239984_6044517644,4.0
2020-12-01,2439157.8112239984_6044517644,2.0
2020-12-01,2439157.8112239984_6044517644,3.0
2020-12-01,2439157.8112239984_6044517644,3.0
2020-12-01,2439157.8112239984_6044517644,14.0
2020-12-01,2972042.1160295830_9181314107,24.0
2020-12-01,2972042.1160295830_9181314107,38.0
2020-12-01,2972042.1160295830_9181314107,72.0
2020-12-01,2972042.1160295830_9181314107,56.0
2020-12-01,2972042.1160295830_9181314107,54.0
2020-12-01,2972042.1160295830_9181314107,61.0
2020-12-01,2972042.1160295830_9181314107,142.0
2020-12-01,19275645.5139195959_8043838269,13.0
2020-12-01,19275645.5139195959_8043838269,14.0
2020-12-01,19275645.5139195959_8043838269,3.0
2020-12-01,19275645.5139195959_8043838269,3.0
2020-12-01,19275645.5139195959_8043838269,12.0
2020-12-01,19275645.5139195959_8043838269,18.0
2020-12-01,19275645.5139195959_8043838269,14.0
2020-12-01,19275645.5139195959_8043838269,3.0
2020-12-01,1164842.6741102569_2646227669,13.0
2020-12-01,1164842.6741102569_2646227669,28.0
2020-12-01,1164842.6741102569_2646227669,20.0
2020-12-01,1164842.6741102569_2646227669,16.0
2020-12-01,1164842.6741102569_2646227669,1.0
2020-12-01,1164842.6741102569_2646227669,32.0
2020-12-01,1164842.6741102569_2646227669,79.0
2020-12-01,1164842.6741102569_2646227669,79.0
2020-12-01,1164842.6741102569_2646227669,1.0
2020-12-01,80438623.0484704119_4741226196,6.0
2020-12-01,80438623.0484704119_4741226196,8.0
2020-12-01,80438623.0484704119_4741226196,3.0
2020-12-01,80438623.0484704119_4741226196,3.0
2020-12-01,80438623.0484704119_4741226196,3.0
2020-12-01,80438623.0484704119_4741226196,1.0
2020-12-01,80438623.0484704119_4741226196,4.0
2020-12-01,80438623.0484704119_4741226196,3.0
2020-12-01,80438623.0484704119_4741226196,2.0
2020-12-01,2660071.6760619641_3087488021,44.0
2020-12-01,2660071.6760619641_3087488021,22.0
2020-12-01,2660071.6760619641_3087488021,16.0
2020-12-01,2660071.6760619641_3087488021,19.0
2020-12-01,2660071.6760619641_3087488021,24.0
2020-12-01,2660071.6760619641_3087488021,32.0
2020-12-01,2660071.6760619641_3087488021,20.0
2020-12-01,2660071.6760619641_3087488021,14.0
2020-12-01,2660071.6760619641_3087488021,14.0
2020-12-01,2660071.6760619641_3087488021,9.0
2020-12-01,80606681.4991751112_6351012580,3.0
2020-12-01,80606681.4991751112_6351012580,6.0
2020-12-01,80606681.4991751112_6351012580,48.0
2020-12-01,80606681.4991751112_6351012580,14.0
2020-12-01,80606681.4991751112_6351012580,3.0
2020-12-01,80606681.4991751112_6351012580,38.0
2020-12-01,80606681.4991751112_6351012580,14.0
2020-12-01,80606681.4991751112_6351012580,6.0
2020-12-01,80606681.4991751112_6351012580,20.0
2020-12-01,80606681.4991751112_6351012580,18.0
2020-12-01,80606681.4991751112_6351012580,14.0
2020-12-01,80606681.4991751112_6351012580,3.0
2020-12-01,2389776.2797114350_2507629077,
2020-12-01,3035721.7488676576_3235679484,
2020-12-01,3555628.5886474906_5677099354,
2020-12-01,4181698.3900917982_9403245588,
2020-12-01,7276398.7783138372_6452488235,
2020-12-01,7824704.2819260765_6594767312,
2020-12-01,8091939.2583768564_8538872643,
2020-12-01,15915162.6155014117_7431680742,
2020-12-01,51628969.7180687785_8181678375,
2020-12-01,66894374.1631079804_3875925084,
2020-12-02,7149418.0554548662_7628664901,16.0
2020-12-02,7149418.0554548662_7628664901,60.0
2020-12-02,18516773.0126593666_6786935014,10.0
2020-12-02,18516773.0126593666_6786935014,12.0
2020-12-02,23114430.1190664770_1253634091,14.0
2020-12-02,23114430.1190664770_1253634091,18.0
2020-12-02,29357270.0363491359_4820348935,44.0
2020-12-02,29357270.0363491359_4820348935,10.0
2020-12-02,42813245.4172486522_9652240200,14.0
2020-12-02,42813245.4172486522_9652240200,14.0
2020-12-02,43031919.9726538913_4089039106,10.0
2020-12-02,43031919.9726538913_4089039106,16.0
2020-12-02,56647918.6347686533_566472487,20.0
2020-12-02,56647918.6347686533_566472487,13.0
2020-12-02,60695124.4742262801_7430316071,88.0
2020-12-02,60695124.4742262801_7430316071,17.0
2020-12-02,60695124.4742262801_7430316071,17.0
2020-12-02,60695124.4742262801_7430316071,88.0
2020-12-02,60695124.4742262801_7430316071,17.0
2020-12-02,60695124.4742262801_7430316071,88.0
2020-12-02,60695124.4742262801_7430316071,17.0
2020-12-02,60695124.4742262801_7430316071,88.0
2020-12-02,61741032.4991073931_5469961398,8.0
2020-12-02,61741032.4991073931_5469961398,16.0
2020-12-02,86676685.2128350161_9340230739,14.0
2020-12-02,86676685.2128350161_9340230739,7.0
2020-12-02,86676685.2128350161_9340230739,14.0
2020-12-02,86676685.2128350161_9340230739,7.0
2020-12-02,8102096.9061340154_4031028910,14.0
2020-12-02,8102096.9061340154_4031028910,7.0
2020-12-02,8102096.9061340154_4031028910,28.0
2020-12-02,8102096.9061340154_4031028910,14.0
2020-12-02,8102096.9061340154_4031028910,14.0
2020-12-02,8102096.9061340154_4031028910,14.0
2020-12-02,3381037907.7217581644_4247561011,18.0
2020-12-02,3381037907.7217581644_4247561011,12.0
2020-12-02,3381037907.7217581644_4247561011,88.0
2020-12-02,3381037907.7217581644_4247561011,44.0
2020-12-02,3381037907.7217581644_4247561011,14.0
2020-12-02,3381037907.7217581644_4247561011,44.0
2020-12-02,3381037907.7217581644_4404193440,44.0
2020-12-02,3381037907.7217581644_4404193440,44.0
2020-12-02,3381037907.7217581644_4404193440,24.0
2020-12-02,3381037907.7217581644_4404193440,14.0
2020-12-02,3381037907.7217581644_4404193440,18.0
2020-12-02,3381037907.7217581644_4404193440,12.0
2020-12-02,42708046.4152584281_1436357058,3.0
2020-12-02,42708046.4152584281_1436357058,14.0
2020-12-02,42708046.4152584281_1436357058,6.0
2020-12-02,42708046.4152584281_1436357058,19.0
2020-12-02,42708046.4152584281_1436357058,16.0
2020-12-02,42708046.4152584281_1436357058,3.0
2020-12-02,42708046.4152584281_1436357058,14.0
2020-12-02,83318375.5690486321_8352399441,2.0
2020-12-02,83318375.5690486321_8352399441,12.0
2020-12-02,83318375.5690486321_8352399441,1.0
2020-12-02,83318375.5690486321_8352399441,3.0
2020-12-02,83318375.5690486321_8352399441,28.0
2020-12-02,83318375.5690486321_8352399441,1.0
2020-12-02,83318375.5690486321_8352399441,26.0
2020-12-02,41025522.7163055341_4497371519,13.0
2020-12-02,41025522.7163055341_4497371519,58.0
2020-12-02,41025522.7163055341_4497371519,267.0
2020-12-02,6426167445.5684515638_6666746461,20.0
2020-12-02,41025522.7163055341_4497371519,89.0
2020-12-02,41025522.7163055341_4497371519,40.0
2020-12-02,41025522.7163055341_4497371519,22.0
2020-12-02,41025522.7163055341_4497371519,56.0
2020-12-02,41025522.7163055341_4497371519,22.0
2020-12-02,41025522.7163055341_4497371519,20.0
2020-12-02,1663781.3078124746_4899553054,30.0
2020-12-02,1663781.3078124746_4899553054,45.0
2020-12-02,1663781.3078124746_4899553054,16.0
2020-12-02,1663781.3078124746_4899553054,10.0
2020-12-02,1663781.3078124746_4899553054,6.0
2020-12-02,1663781.3078124746_4899553054,12.0
2020-12-02,1663781.3078124746_4899553054,13.0
2020-12-02,1663781.3078124746_4899553054,89.0
2020-12-02,1663781.3078124746_4899553054,4.0
2020-12-02,1663781.3078124746_4899553054,7.0
2020-12-02,1663781.3078124746_4899553054,13.0
2020-12-02,1663781.3078124746_4899553054,30.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,14.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,15.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,1.0
2020-12-02,80381756.0295134079_3827862149,13.0
2020-12-02,80381756.0295134079_3827862149,15.0
2020-12-02,80381756.0295134079_3827862149,32.0
2020-12-02,1055924025.4008704458_7166736108,10.0
2020-12-02,5941705.3208072194_7435590327,30.0
2020-12-02,5941705.3208072194_7435590327,8.0
2020-12-02,5941705.3208072194_7435590327,17.0
2020-12-02,1055924025.4008704458_7166736108,2.0
2020-12-02,5941705.3208072194_7435590327,14.0
2020-12-02,5941705.3208072194_7435590327,17.0
2020-12-02,29317548.3063896358_2369872604,24.0
2020-12-02,29317548.3063896358_2369872604,10.0
2020-12-02,29317548.3063896358_2369872604,3.0
2020-12-02,29317548.3063896358_2369872604,10.0
2020-12-02,29317548.3063896358_2369872604,2.0
2020-12-02,41074384.6453239211_5924971821,28.0
2020-12-02,41074384.6453239211_5924971821,10.0
2020-12-02,41074384.6453239211_5924971821,22.0
2020-12-02,41074384.6453239211_5924971821,22.0
2020-12-02,41074384.6453239211_5924971821,12.0
2020-12-02,74576246.9093845667_2249979462,24.0
2020-12-02,74576246.9093845667_2249979462,44.0
2020-12-02,74576246.9093845667_2249979462,14.0
2020-12-02,3174198569.0794616310_8482743699,24.0
2020-12-02,3174198569.0794616310_8482743699,5.0
2020-12-02,2011898130.9354861717_7896563020,44.0
2020-12-02,2011898130.9354861717_7896563020,55.0
2020-12-02,85593304.3386213690_9405794749,14.0
2020-12-02,85593304.3386213690_9405794749,25.0
2020-12-02,80838445.3375614761_3237329486,18.0
2020-12-02,80838445.3375614761_3237329486,17.0
2020-12-02,68234443.7976288983_479980314,10.0
2020-12-02,68234443.7976288983_479980314,10.0
2020-12-02,74576246.9093845667_2249979462,9.0
2020-12-02,74576246.9093845667_2249979462,44.0
2020-12-02,86676685.2128350161_9340230739,14.0
2020-12-02,63037540.6013143839_5496263481,
2020-12-02,8587174.3590024716_4296650408,
2020-12-02,8319554.3205297084_2489228253,
2020-12-02,6520237.9251627744_2574949967,
2020-12-02,1055924025.4008704458_7166736108,1.0
2020-12-02,1055924025.4008704458_7166736108,44.0
2020-12-02,80877062.4308635765_2050560937,30.0
2020-12-02,1826170.8537903139_7590347851,44.0
2020-12-02,2317598.9209464204_4253362798,71.0
2020-12-02,2491093.1507462366_5474355150,28.0
2020-12-02,3625042.1265230738_7174615415,18.0
2020-12-02,5312155.7410092259_8543046691,44.0
2020-12-02,6775372.4463471076_5581708028,32.0
2020-12-02,6882515.8996618091_8869251994,14.0
2020-12-02,8142000.3062958976_5997352840,22.0
2020-12-02,12887118.8383244818_4699201012,44.0
2020-12-02,18171656.8464996756_1942829406,71.0
2020-12-02,20066086.9470097903_1948787231,46.0
2020-12-02,24005163.6752722139_9262570474,24.0
2020-12-02,37055874.5655053626_4849010728,63.0
2020-12-02,42813245.4172486522_9652240200,24.0
2020-12-02,43914136.5300631729_3408195902,40.0
2020-12-02,46622969.7099107810_8334567573,14.0
2020-12-02,68234443.7976288983_479980314,10.0
2020-12-02,77515109.5832187777_3269080553,24.0
2020-12-02,85126752.5809296257_1634787086,12.0
2020-12-02,9147324811.3340748180_4491231660,63.0
2020-12-02,1299576.0400218024_4384970398,14.0
2020-12-02,1299576.0400218024_4384970398,7.0
2020-12-02,1867943.5297361314_8857937165,15.0
2020-12-02,1867943.5297361314_8857937165,30.0
2020-12-02,4554126.3663658204_5599793553,12.0
2020-12-02,4554126.3663658204_5599793553,4.0
2020-12-02,5155902.6841929449_9504136252,16.0
2020-12-02,5155902.6841929449_9504136252,18.0
2020-12-02,5298181.7137406370_2080196712,16.0
2020-12-02,5298181.7137406370_2080196712,16.0
2020-12-02,80877062.4308635765_2050560937,4.0
2020-12-02,80877062.4308635765_2050560937,4.0
2020-12-02,80877062.4308635765_2050560937,4.0
2020-12-02,59148831.3216183453_7745976609,12.0
2020-12-02,59148831.3216183453_7745976609,28.0
2020-12-02,59148831.3216183453_7745976609,48.0
2020-12-02,59148831.3216183453_7745976609,50.0
2020-12-02,47515634.0452819199_4733098656,96.0
2020-12-02,47515634.0452819199_4733098656,42.0
2020-12-02,47515634.0452819199_4733098656,28.0
2020-12-02,47515634.0452819199_4733098656,44.0
2020-12-02,41795773.8713685819_1714963213,4.0
2020-12-02,41795773.8713685819_1714963213,6.0
2020-12-02,41795773.8713685819_1714963213,13.0
2020-12-02,41795773.8713685819_1714963213,24.0
2020-12-02,6471483.5221877990_6519898808,22.0
2020-12-02,6471483.5221877990_6519898808,26.0
2020-12-02,6471483.5221877990_6519898808,13.0
2020-12-02,6471483.5221877990_6519898808,12.0
2020-12-02,3399785.8423375214_4701057092,3.0
2020-12-02,3399785.8423375214_4701057092,14.0
2020-12-02,3399785.8423375214_4701057092,3.0
2020-12-02,3399785.8423375214_4701057092,30.0
2020-12-02,3118737.2160667978_1183700469,14.0
2020-12-02,3118737.2160667978_1183700469,44.0
2020-12-02,3118737.2160667978_1183700469,44.0
2020-12-02,3118737.2160667978_1183700469,44.0
2020-12-02,1328818.5745830395_5390309480,10.0
2020-12-02,1328818.5745830395_5390309480,6.0
2020-12-02,1328818.5745830395_5390309480,14.0
2020-12-02,1328818.5745830395_5390309480,14.0
2020-12-02,2011898130.9354861717_7896563020,7.0
2020-12-02,2011898130.9354861717_7896563020,32.0
2020-12-02,2011898130.9354861717_7896563020,3.0
2020-12-02,90374652.8048607690_3988213813,24.0
2020-12-02,90374652.8048607690_3988213813,24.0
2020-12-02,90374652.8048607690_3988213813,23.0
2020-12-02,68138414.4145956258_8450201966,2.0
2020-12-02,68138414.4145956258_8450201966,3.0
2020-12-02,68138414.4145956258_8450201966,16.0
2020-12-02,60299874.7541071764_124944733,7.0
2020-12-02,60299874.7541071764_124944733,44.0
2020-12-02,60299874.7541071764_124944733,6.0
2020-12-02,60299874.7541071764_124944733,44.0
2020-12-02,60299874.7541071764_124944733,6.0
2020-12-02,60299874.7541071764_124944733,7.0
2020-12-02,9145316.2106521715_629193479,19.0
2020-12-02,9145316.2106521715_629193479,24.0
2020-12-02,9145316.2106521715_629193479,14.0
2020-12-02,8474883.1476714634_2841526194,14.0
2020-12-02,8474883.1476714634_2841526194,24.0
2020-12-02,8474883.1476714634_2841526194,3.0
2020-12-02,6051492.6597366361_6329850028,14.0
2020-12-02,6051492.6597366361_6329850028,2.0
2020-12-02,6051492.6597366361_6329850028,8.0
2020-12-02,5901521.9913022764_4607838104,17.0
2020-12-02,5901521.9913022764_4607838104,14.0
2020-12-02,5901521.9913022764_4607838104,11.0
2020-12-02,4179598.1109922526_3468492595,30.0
2020-12-02,4179598.1109922526_3468492595,4.0
2020-12-02,4179598.1109922526_3468492595,14.0
2020-12-02,3436758.3540022393_1566525766,24.0
2020-12-02,3436758.3540022393_1566525766,19.0
2020-12-02,3436758.3540022393_1566525766,24.0
2020-12-02,1889615.7425182611_3185939619,18.0
2020-12-02,1889615.7425182611_3185939619,10.0
2020-12-02,1889615.7425182611_3185939619,8.0
2020-12-02,1888230.0570611298_7097956663,6.0
2020-12-02,1888230.0570611298_7097956663,1.0
2020-12-02,1888230.0570611298_7097956663,7.0
2020-12-02,6426167445.5684515638_6666746461,16.0
2020-12-03,2917534.5056390033_4134611823,14.0
2020-12-03,2917534.5056390033_4134611823,1.0
2020-12-03,2917534.5056390033_4134611823,1.0
2020-12-03,2917534.5056390033_4134611823,7.0
2020-12-03,2917534.5056390033_4134611823,14.0
2020-12-03,2917534.5056390033_4134611823,14.0
2020-12-03,2917534.5056390033_4134611823,13.0
2020-12-03,2917534.5056390033_4134611823,7.0
2020-12-03,2167403.7906456200_5658713061,20.0
2020-12-03,2167403.7906456200_5658713061,24.0
2020-12-03,2167403.7906456200_5658713061,9.0
2020-12-03,2167403.7906456200_5658713061,96.0
2020-12-03,2167403.7906456200_5658713061,32.0
2020-12-03,2167403.7906456200_5658713061,24.0
2020-12-03,2167403.7906456200_5658713061,7.0
2020-12-03,2167403.7906456200_5658713061,25.0
2020-12-03,2167403.7906456200_5658713061,32.0
2020-12-03,2167403.7906456200_5658713061,28.0
2020-12-03,2167403.7906456200_5658713061,12.0
2020-12-03,12423250.3788580907_7872875923,16.0
2020-12-03,1254234.7247356243_4714989917,16.0
2020-12-03,2321760.0432411967_7218287460,28.0
2020-12-03,3754421.5686844742_4540870722,30.0
2020-12-03,4181862.5710073931_6114130627,14.0
2020-12-03,4330656.2276757747_2292174487,13.0
2020-12-03,4812713.8439320005_8361946834,44.0
2020-12-03,5444054.0299206594_1820173434,14.0
2020-12-03,5550109.1370911778_7884073844,14.0
2020-12-03,5674547.8008141064_1045500933,24.0
2020-12-03,5924938.3864146348_9533659308,32.0
2020-12-03,6057124.3899926429_3820342644,14.0
2020-12-03,6315084.4680304987_9302632332,55.0
2020-12-03,8992560.0877088817_7873499817,10.0
2020-12-03,9137360.0374794753_7258981809,46.0
2020-12-03,14107430.8136146352_9378484082,3.0
2020-12-03,17275574.8888353986_6124873520,30.0
2020-12-03,30740141.8312828467_1458141010,44.0
2020-12-03,33374347.9195100558_3177180711,79.0
2020-12-03,34893677.5986111507_2246683555,92.0
2020-12-03,66514997.2920888073_6339258625,14.0
2020-12-03,68775886.1820194721_1175281528,13.0
2020-12-03,78128827.9666182442_3178797930,55.0
2020-12-03,83601101.4910877022_9324827355,40.0
2020-12-03,84593755.9527466218_8879563796,48.0
2020-12-03,85053757.5306091239_1703615919,48.0
2020-12-03,3486854476.9405742384_2077859196,24.0
2020-12-03,7457444792.5740540830_1422206193,14.0
2020-12-03,1073768.8680631283_9619240738,50.0
2020-12-03,1073768.8680631283_9619240738,6.0
2020-12-03,3938471.9023028673_7470615487,18.0
2020-12-03,3938471.9023028673_7470615487,5.0
2020-12-03,4335558.7768891561_7142057978,14.0
2020-12-03,4335558.7768891561_7142057978,14.0
2020-12-03,4418230.6765916297_4793540677,14.0
2020-12-03,4418230.6765916297_4793540677,3.0
2020-12-03,5067991.0959078102_14626498,13.0
2020-12-03,5067991.0959078102_14626498,13.0
2020-12-03,5365503.8577707049_2253895180,44.0
2020-12-03,5365503.8577707049_2253895180,44.0
2020-12-03,7387564.3877787270_6566881480,10.0
2020-12-03,7387564.3877787270_6566881480,24.0
2020-12-03,7387564.3877787270_6566881480,10.0
2020-12-03,7387564.3877787270_6566881480,24.0
2020-12-03,7387564.3877787270_6566881480,24.0
2020-12-03,7387564.3877787270_6566881480,10.0
2020-12-03,8360772.3122902941_3653318282,10.0
2020-12-03,8360772.3122902941_3653318282,3.0
2020-12-03,9209369.0557021039_6048034261,32.0
2020-12-03,9209369.0557021039_6048034261,8.0
2020-12-03,9209369.0557021039_6048034261,32.0
2020-12-03,9209369.0557021039_6048034261,8.0
2020-12-03,18328443.2080319353_7581153274,12.0
2020-12-03,18328443.2080319353_7581153274,16.0
2020-12-03,23060159.8817366259_3882941441,32.0
2020-12-03,23060159.8817366259_3882941441,44.0
2020-12-03,43104551.6050610800_9070041535,14.0
2020-12-03,43104551.6050610800_9070041535,12.0
2020-12-03,44214862.9846951804_6883596095,30.0
2020-12-03,44214862.9846951804_6883596095,14.0
2020-12-03,56946920.7497732024_8580371937,11.0
2020-12-03,56946920.7497732024_8580371937,13.0
2020-12-03,65404110.4294747844_3240994741,55.0
2020-12-03,65404110.4294747844_3240994741,22.0
2020-12-03,75931866.5607018779_208135412,11.0
2020-12-03,75931866.5607018779_208135412,24.0
2020-12-03,80851576.6492799404_2389467585,8.0
2020-12-03,80851576.6492799404_2389467585,8.0
2020-12-03,91752450.9472635719_4630972644,22.0
2020-12-03,91752450.9472635719_4630972644,12.0
2020-12-03,2208253.9762452467_7572656978,6.0
2020-12-03,2208253.9762452467_7572656978,16.0
2020-12-03,2208253.9762452467_7572656978,20.0
2020-12-03,2681069.0750146189_99195549,32.0
2020-12-03,2681069.0750146189_99195549,32.0
2020-12-03,2681069.0750146189_99195549,7.0
2020-12-03,2875615.9187615278_2999771167,14.0
2020-12-03,2875615.9187615278_2999771167,14.0
2020-12-03,2875615.9187615278_2999771167,14.0
2020-12-03,5277361.6865370550_6838903774,14.0
2020-12-03,5277361.6865370550_6838903774,12.0
2020-12-03,5277361.6865370550_6838903774,14.0
2020-12-03,5477784.8158497690_5985372889,12.0
2020-12-03,5477784.8158497690_5985372889,20.0
2020-12-03,5477784.8158497690_5985372889,20.0
2020-12-03,7677512.7553474604_8482292274,9.0
2020-12-03,7677512.7553474604_8482292274,9.0
2020-12-03,7677512.7553474604_8482292274,32.0
2020-12-03,8343874.6047306465_5348274368,14.0
2020-12-03,8343874.6047306465_5348274368,18.0
2020-12-03,8343874.6047306465_5348274368,4.0
2020-12-03,11751524.1233943964_4509799644,17.0
2020-12-03,11751524.1233943964_4509799644,55.0
2020-12-03,11751524.1233943964_4509799644,1.0
2020-12-03,12423250.3788580907_7872875923,16.0
2020-12-03,12423250.3788580907_7872875923,12.0
2020-12-03,18311401.6578576892_6717537796,2.0
2020-12-03,18311401.6578576892_6717537796,4.0
2020-12-03,18311401.6578576892_6717537796,12.0
2020-12-03,26441613.3587365483_7366655411,5.0
2020-12-03,26441613.3587365483_7366655411,6.0
2020-12-03,26441613.3587365483_7366655411,7.0
2020-12-03,44590577.0501187299_179911822,14.0
2020-12-03,44590577.0501187299_179911822,8.0
2020-12-03,44590577.0501187299_179911822,41.0
2020-12-03,55431745.7605340054_835371066,2.0
2020-12-03,55431745.7605340054_835371066,8.0
2020-12-03,55431745.7605340054_835371066,4.0
2020-12-03,61771221.3119798942_8367592217,10.0
2020-12-03,61771221.3119798942_8367592217,6.0
2020-12-03,61771221.3119798942_8367592217,16.0
2020-12-03,75625883.7002358699_7882295730,
2020-12-03,8571652.3249012608_3875056668,
2020-12-03,3398472.6191412239_8841399752,
2020-12-03,90858395.4544953123_9271480251,3.0
2020-12-03,90858395.4544953123_9271480251,2.0
2020-12-03,90858395.4544953123_9271480251,13.0
2020-12-03,4911450789.3427208665_502960261,32.0
2020-12-03,4911450789.3427208665_502960261,1.0
2020-12-03,4911450789.3427208665_502960261,1.0
2020-12-03,5706715.6852183826_6436659787,10.0
2020-12-03,5706715.6852183826_6436659787,4.0
2020-12-03,5706715.6852183826_6436659787,14.0
2020-12-03,5706715.6852183826_6436659787,70.0
2020-12-03,11766732.8000293665_6037816537,14.0
2020-12-03,11766732.8000293665_6037816537,18.0
2020-12-03,11766732.8000293665_6037816537,14.0
2020-12-03,11766732.8000293665_6037816537,20.0
2020-12-03,25044369.5523734851_7104319803,5.0
2020-12-03,25044369.5523734851_7104319803,7.0
2020-12-03,25044369.5523734851_7104319803,6.0
2020-12-03,25044369.5523734851_7104319803,2.0
2020-12-03,47356565.2696944170_561131907,14.0
2020-12-03,47356565.2696944170_561131907,22.0
2020-12-03,47356565.2696944170_561131907,14.0
2020-12-03,47356565.2696944170_561131907,44.0
2020-12-03,2059051.2925802862_2566363544,24.0
2020-12-03,2059051.2925802862_2566363544,4.0
2020-12-03,2059051.2925802862_2566363544,13.0
2020-12-03,2059051.2925802862_2566363544,3.0
2020-12-03,2059051.2925802862_2566363544,10.0
2020-12-03,2964823.8798022419_46668224,2.0
2020-12-03,2964823.8798022419_46668224,2.0
2020-12-03,2964823.8798022419_46668224,19.0
2020-12-03,2964823.8798022419_46668224,12.0
2020-12-03,2964823.8798022419_46668224,4.0
2020-12-03,3239161.4615679765_2212432483,14.0
2020-12-03,3239161.4615679765_2212432483,14.0
2020-12-03,3239161.4615679765_2212432483,14.0
2020-12-03,3239161.4615679765_2212432483,24.0
2020-12-03,3239161.4615679765_2212432483,14.0
2020-12-03,8356454.4021523791_4708594465,10.0
2020-12-03,8356454.4021523791_4708594465,3.0
2020-12-03,8356454.4021523791_4708594465,12.0
2020-12-03,8356454.4021523791_4708594465,12.0
2020-12-03,8356454.4021523791_4708594465,6.0
